Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
497, 1034, 6, 17, 1222, 4395, 30359, 37372
498, 1061, 8, 20, 1167, 4594, 4065, 11269
499, 1005, 8, 20, 1255, 4474, 30395, 37468
500, 1129, 7, 18, 1225, 4286, 4574, 11580
501, 943, 6, 18, 1119, 4262, 30376, 37036
502, 1029, 6, 18, 1272, 4090, 3885, 10602
503, 1061, 6, 18, 1249, 4493, 30377, 37505
504, 1042, 7, 18, 1251, 4076, 3900, 10600
505, 998, 6, 19, 1217, 4382, 30382, 37310
506, 1047, 6, 18, 1405, 4674, 4144, 11625
507, 983, 6, 16, 1196, 4218, 30382, 37128
508, 1074, 6, 18, 1147, 4414, 4609, 11598
509, 941, 6, 17, 1155, 4350, 30380, 37184
510, 1168, 6, 19, 1164, 4149, 3745, 10578
511, 1010, 6, 19, 1233, 4416, 30374, 37380
512, 1172, 6, 17, 1244, 4204, 3586, 10544
513, 1019, 7, 18, 1288, 4614, 30378, 37644
514, 1221, 6, 20, 1182, 4222, 4285, 11249
515, 1019, 6, 18, 1269, 4400, 30385, 37427
516, 1100, 7, 18, 1274, 4209, 4316, 11237
517, 1093, 7, 18, 1276, 4458, 30382, 37567
518, 995, 6, 19, 1489, 4812, 3857, 11505
519, 990, 6, 17, 1197, 4395, 30377, 37317
520, 995, 7, 19, 1126, 4459, 3562, 10467
521, 975, 6, 17, 1224, 4838, 30388, 37739
522, 1119, 7, 18, 1242, 4464, 4215, 11381
523, 1111, 7, 19, 1332, 4226, 30367, 37384
524, 1061, 6, 19, 1212, 4492, 4369, 11490
525, 990, 7, 19, 1131, 4244, 3707, 10399
526, 988, 7, 18, 1347, 4285, 4317, 11290
527, 1077, 6, 18, 1139, 4299, 4422, 11286
528, 1094, 6, 19, 1274, 4545, 4027, 11307
529, 1114, 5, 16, 1213, 4636, 3965, 11265
530, 1393, 7, 20, 1219, 4639, 4745, 12348
531, 1430, 6, 18, 1264, 5910, 4290, 13253
532, 1325, 6, 18, 1153, 4884, 4532, 12250
533, 1071, 6, 19, 1271, 5366, 4205, 12268
534, 1048, 7, 18, 1108, 5163, 3676, 11330
535, 1100, 6, 17, 1238, 4656, 3898, 11238
536, 1035, 6, 18, 1283, 4545, 4166, 11378
537, 1041, 6, 17, 1293, 4404, 4114, 11205
538, 1165, 6, 18, 1244, 4463, 4190, 11409
539, 1036, 6, 17, 1237, 4734, 3840, 11173
540, 1144, 7, 20, 1269, 4814, 3885, 11473
541, 1077, 5, 17, 1186, 4271, 3323, 10192
542, 1081, 9, 20, 1178, 4908, 3809, 11356
543, 1306, 8, 21, 1162, 4450, 3885, 11157
544, 1134, 8, 23, 1180, 4697, 4303, 11675
545, 1036, 7, 20, 1272, 5276, 3939, 11882
546, 1094, 7, 21, 1267, 4454, 3502, 10668
547, 964, 7, 17, 1306, 5310, 3856, 11793
548, 1108, 8, 18, 1327, 4600, 4243, 11649
549, 1463, 7, 21, 1275, 4791, 3573, 11476
550, 1102, 7, 19, 1313, 4684, 4070, 11531
551, 1060, 8, 19, 1255, 4360, 3893, 10923
552, 1087, 6, 21, 1273, 4860, 4097, 11683
553, 1152, 7, 20, 1194, 4397, 3819, 10917
554, 1183, 7, 21, 1332, 4845, 3891, 11641
555, 1116, 9, 25, 1296, 4963, 4137, 11885
556, 1333, 9, 27, 1280, 5231, 4339, 12546
557, 1266, 6, 21, 1224, 6062, 4020, 12912
558, 1316, 8, 18, 1366, 4998, 3263, 11287
559, 1142, 5, 15, 1128, 4324, 4387, 11288
560, 1100, 6, 19, 1167, 4610, 3953, 11185
561, 1173, 6, 17, 1165, 4934, 4426, 12046
562, 1463, 7, 18, 1202, 4997, 3277, 11275
563, 1154, 7, 18, 1256, 4633, 3947, 11344
564, 1079, 6, 20, 1133, 4819, 4617, 11996
565, 1204, 6, 18, 1166, 4903, 4704, 12311
566, 1055, 6, 18, 1138, 4498, 3266, 10289
567, 971, 6, 18, 1170, 4504, 4317, 11316
568, 1133, 6, 19, 1155, 4304, 4339, 11260
569, 1151, 5, 17, 1251, 4784, 3775, 11306
570, 1368, 6, 18, 1225, 4624, 4404, 11975
571, 1227, 6, 19, 1147, 4397, 4372, 11460
572, 1191, 7, 18, 1170, 4399, 4245, 11348
573, 1087, 7, 18, 1157, 4564, 4174, 11324
574, 1301, 7, 18, 1230, 4656, 3716, 11251
575, 1063, 6, 18, 1210, 4372, 3321, 10318
576, 1046, 6, 19, 1253, 4431, 3911, 10974
577, 1000, 5, 17, 1175, 4260, 30396, 37154
578, 1043, 7, 18, 1137, 4679, 4319, 11514
579, 984, 6, 19, 1179, 4046, 30358, 36902
580, 1172, 6, 18, 1135, 4541, 3773, 10928
581, 936, 6, 19, 1126, 4179, 30357, 36934
582, 1064, 6, 18, 1184, 4005, 3486, 10054
583, 1006, 6, 18, 1222, 4375, 30331, 37255
584, 1030, 6, 18, 1172, 4268, 4150, 10956
585, 1008, 7, 19, 1139, 4395, 30357, 37232
586, 1031, 7, 18, 1314, 4316, 3982, 10999
587, 910, 7, 19, 1169, 4245, 30374, 37045
588, 1129, 6, 18, 1182, 4298, 3637, 10591
589, 963, 6, 18, 1214, 4259, 30366, 37145
590, 1145, 6, 20, 1178, 4696, 4334, 11702
591, 1021, 6, 19, 1241, 4413, 30389, 37394
592, 1145, 6, 18, 1094, 4468, 3950, 10997
593, 1016, 5, 17, 1133, 4644, 30353, 37487
594, 1123, 6, 17, 1211, 4240, 4235, 11146
595, 959, 6, 16, 1086, 4092, 30373, 36842
596, 1059, 6, 19, 1296, 4318, 3966, 10989
597, 1095, 6, 18, 1268, 4345, 30355, 37448
598, 1100, 6, 18, 1099, 4169, 3348, 10038
599, 971, 6, 17, 1147, 4232, 30406, 37089
600, 1187, 5, 17, 1148, 4284, 3800, 10739
601, 944, 6, 18, 1200, 4125, 30352, 36953
602, 1178, 6, 17, 1218, 4677, 3575, 10992
603, 1025, 8, 17, 1269, 4410, 30375, 37410
604, 1217, 6, 17, 1042, 4352, 4087, 11004
605, 952, 6, 17, 1287, 4228, 30382, 37193
606, 1167, 6, 19, 1227, 4323, 3960, 11020
607, 969, 6, 17, 1147, 4134, 30367, 36942
608, 1154, 6, 18, 1272, 4187, 4054, 11000
609, 934, 6, 18, 1223, 4453, 30376, 37318
610, 1104, 6, 19, 1143, 4205, 4127, 10917
611, 1001, 6, 18, 1145, 4124, 30382, 36997
612, 1172, 6, 19, 1099, 3972, 4505, 11066
613, 948, 7, 18, 1159, 4192, 30369, 37010
614, 1040, 6, 18, 1206, 4302, 3874, 10774
615, 1034, 5, 18, 1150, 4257, 30360, 37143
616, 1238, 6, 18, 1230, 4173, 3947, 10941
617, 928, 6, 18, 1255, 4438, 30369, 37334
618, 1145, 6, 17, 1249, 4224, 4083, 11046
619, 1017, 6, 17, 1121, 4235, 30328, 37036
620, 1140, 6, 18, 1198, 4354, 3768, 10783
621, 979, 7, 18, 1225, 4221, 30363, 37134
622, 1004, 7, 16, 1204, 4518, 3924, 10980
623, 969, 6, 18, 1196, 4297, 30368, 37171
624, 1069, 6, 15, 1128, 4594, 3994, 11119
625, 937, 6, 20, 1162, 4482, 30337, 37236
626, 1089, 6, 18, 1145, 4383, 4062, 11006
627, 968, 6, 17, 1139, 4205, 30343, 36985
628, 1093, 6, 18, 1162, 4260, 4318, 11175
629, 918, 7, 19, 1217, 4298, 30377, 37143
630, 1102, 6, 19, 1170, 4447, 4116, 11161
631, 986, 6, 18, 1172, 4199, 30376, 37057
632, 1170, 6, 18, 1217, 4293, 4171, 11178
633, 945, 6, 18, 1225, 4182, 30351, 37048
634, 1151, 6, 17, 1146, 3948, 3533, 10102
635, 952, 6, 18, 1231, 4213, 30363, 37095
636, 1168, 6, 18, 1178, 4263, 4253, 11216
637, 937, 7, 18, 1128, 4176, 30363, 36943
638, 1205, 7, 20, 1162, 4363, 4155, 11237
639, 983, 5, 19, 1089, 4333, 30328, 37046
640, 1169, 6, 18, 1164, 4210, 4362, 11234
641, 959, 7, 18, 1192, 4282, 30357, 37102
642, 1079, 6, 18, 1183, 4125, 4511, 11246
643, 981, 6, 18, 1220, 4299, 30377, 37220
644, 1184, 6, 18, 1121, 4633, 3977, 11252
645, 949, 6, 17, 1263, 4529, 30363, 37428
646, 1086, 6, 17, 1237, 4454, 4016, 11129
647, 979, 6, 18, 1151, 4151, 30371, 37001
648, 1076, 7, 20, 1302, 4313, 4172, 11220
649, 882, 7, 17, 1197, 4302, 30364, 37090
650, 1023, 7, 21, 1205, 4668, 4089, 11325
651, 1009, 6, 17, 1224, 4462, 30362, 37356
652, 1060, 6, 18, 1147, 4069, 4616, 11246
653, 1014, 6, 18, 1161, 4184, 30373, 37062
654, 1098, 6, 18, 1196, 4410, 3836, 10884
655, 950, 6, 18, 1175, 4112, 30365, 36936
656, 1078, 7, 18, 1270, 4135, 3981, 10796
657, 976, 6, 19, 1082, 4226, 30369, 36973
658, 1111, 7, 18, 1288, 4598, 3567, 10891
659, 1029, 6, 17, 1167, 4086, 30336, 36926
660, 1131, 7, 19, 1043, 4036, 4232, 10796
661, 1060, 5, 17, 1229, 4716, 30383, 37727
662, 1220, 6, 17, 1140, 4144, 4117, 10941
663, 995, 6, 18, 1196, 4437, 30374, 37332
664, 1131, 6, 18, 1193, 4444, 3821, 10913
665, 1033, 6, 16, 1163, 4528, 30396, 37429
666, 1113, 7, 18, 1239, 4891, 4335, 11941
667, 1049, 6, 18, 1135, 4162, 30377, 37081
668, 1168, 6, 18, 1142, 4564, 3723, 10939
669, 1006, 5, 17, 1205, 4294, 30410, 37256
670, 1212, 5, 18, 1166, 4611, 3738, 11033
671, 982, 8, 18, 1218, 4083, 30383, 37002
672, 1147, 5, 18, 1217, 4198, 4023, 10930
673, 1017, 6, 17, 1152, 4392, 30391, 37303
674, 1155, 7, 18, 1215, 4582, 3671, 10970
675, 931, 6, 17, 1232, 4263, 30376, 37152
676, 1133, 6, 18, 1026, 4528, 4118, 11129
677, 960, 6, 18, 1263, 4324, 30381, 37282
678, 1178, 6, 19, 1288, 4184, 4048, 11042
679, 946, 5, 16, 1131, 4177, 30388, 36979
680, 938, 6, 17, 1212, 4166, 4514, 11168
681, 959, 6, 17, 1117, 4558, 30378, 37340
682, 1150, 7, 18, 1244, 4625, 3815, 11190
683, 943, 7, 17, 1199, 4473, 30360, 37298
684, 1131, 6, 17, 1137, 4752, 4900, 12233
685, 996, 6, 18, 1192, 4461, 30326, 37316
686, 1158, 6, 18, 1215, 4310, 4118, 11149
687, 919, 6, 18, 1227, 4415, 30368, 37258
688, 1136, 7, 19, 1126, 4307, 4225, 11134
689, 969, 7, 17, 1135, 4230, 30325, 36978
690, 1154, 7, 21, 1141, 4313, 4212, 11154
691, 979, 7, 19, 1231, 4126, 30368, 37052
692, 1115, 6, 19, 1204, 4262, 4214, 11142
693, 1012, 6, 17, 1136, 4576, 30390, 37456
694, 1050, 6, 18, 1193, 4610, 4178, 11362
695, 974, 6, 17, 1162, 4302, 30353, 37114
696, 1207, 6, 18, 1218, 4471, 3953, 11192
697, 891, 6, 17, 1118, 4286, 30376, 37009
698, 1180, 6, 18, 1189, 4398, 4005, 11083
699, 984, 6, 15, 1307, 4650, 30367, 37646
700, 1084, 6, 19, 1214, 3998, 3500, 10137
701, 902, 6, 17, 1292, 4511, 30376, 37423
702, 1058, 6, 19, 1245, 4368, 4120, 11143
703, 919, 6, 18, 1270, 4489, 30385, 37425
704, 1089, 6, 18, 1198, 4421, 4196, 11250
705, 909, 6, 17, 1204, 4658, 30378, 37487
706, 996, 5, 18, 1268, 4783, 4755, 12131
707, 1007, 6, 16, 1164, 4548, 30369, 37423
708, 1092, 6, 18, 1175, 4450, 4184, 11215
709, 938, 6, 18, 1177, 4351, 30376, 37162
710, 1207, 7, 17, 1196, 4247, 4261, 11223
711, 946, 7, 17, 1189, 4311, 30353, 37127
712, 1075, 6, 17, 1215, 4005, 4464, 11113
713, 927, 6, 19, 1176, 4218, 30345, 37000
714, 1108, 6, 17, 1184, 4285, 4329, 11230
715, 943, 5, 14, 1182, 4269, 30355, 37065
716, 1248, 6, 18, 1093, 4745, 4644, 12073
717, 1132, 6, 20, 1128, 5772, 30406, 38752
718, 1186, 5, 18, 1260, 4756, 3459, 11073
719, 903, 6, 18, 1244, 4565, 30383, 37442
720, 1097, 7, 19, 1296, 4521, 3872, 11138
721, 924, 6, 17, 1130, 4424, 30383, 37185
722, 1298, 7, 18, 1129, 4891, 3542, 11161
723, 1113, 6, 17, 1264, 4941, 30357, 38021
724, 1322, 6, 18, 1201, 4806, 3456, 11137
725, 1181, 6, 19, 1327, 4614, 30364, 37824
726, 1165, 7, 18, 1209, 5121, 4081, 11981
727, 1209, 8, 18, 1239, 4338, 30378, 37501
728, 1079, 6, 21, 1262, 4388, 3878, 10952
729, 1157, 7, 21, 1137, 4574, 30361, 37581
730, 1169, 6, 19, 1152, 4333, 4091, 11067
731, 885, 7, 19, 1284, 4759, 30369, 37658
732, 1159, 7, 21, 1214, 5118, 4066, 11901
733, 1040, 6, 19, 1194, 4769, 30386, 37732
734, 1132, 6, 20, 1298, 4267, 3954, 10961
735, 1104, 6, 18, 1098, 4522, 30319, 37369
736, 1211, 6, 20, 1219, 4719, 3708, 11217
737, 1174, 6, 20, 1216, 5068, 30374, 38178
738, 942, 6, 21, 1215, 4236, 4212, 10952
739, 871, 5, 20, 1210, 4261, 30371, 37062
740, 949, 6, 20, 1184, 4206, 4540, 11223
741, 905, 7, 20, 1190, 4174, 30381, 37000
742, 1030, 6, 20, 1134, 4592, 3905, 10999
743, 932, 6, 18, 1206, 4579, 30328, 37357
744, 966, 6, 19, 1182, 4721, 3910, 11116
745, 929, 6, 18, 1322, 4496, 30339, 37432
746, 1064, 6, 18, 1178, 4153, 4265, 11004
747, 985, 6, 18, 1179, 4469, 30381, 37344
748, 1022, 6, 17, 1254, 4432, 4009, 11065
749, 921, 7, 18, 1269, 4408, 30376, 37316
750, 1043, 6, 18, 1129, 4292, 4284, 11072
751, 1023, 7, 18, 1199, 4329, 30352, 37226
752, 997, 7, 18, 1133, 4466, 4058, 10969
753, 972, 7, 17, 1244, 4108, 30392, 37066
754, 1022, 7, 18, 1150, 4494, 3430, 10441
755, 1020, 6, 17, 1187, 4108, 30376, 37020
756, 994, 6, 19, 1133, 3870, 4158, 10464
757, 975, 7, 18, 1245, 4198, 30376, 37115
758, 971, 6, 16, 1201, 4351, 3701, 10547
759, 975, 6, 18, 1166, 4249, 30378, 37091
760, 913, 6, 17, 1293, 4258, 3691, 10490
761, 930, 6, 18, 1226, 4242, 30390, 37104
762, 974, 7, 19, 1233, 4552, 3454, 10566
763, 960, 6, 18, 1202, 4192, 30369, 37038
764, 1022, 5, 15, 1117, 4127, 3978, 10548
765, 1135, 6, 17, 1136, 4155, 30366, 37115
766, 1073, 7, 18, 1203, 4127, 3809, 10544
767, 903, 7, 18, 1215, 4321, 30348, 37128
768, 1036, 6, 20, 1192, 4287, 3674, 10518
769, 966, 7, 18, 1229, 3954, 30444, 36944
770, 1090, 7, 18, 1143, 4278, 3525, 10371
771, 941, 6, 17, 1157, 4530, 30361, 37331
772, 1082, 7, 18, 1224, 4250, 3561, 10446
773, 1042, 6, 18, 1179, 4315, 30388, 37241
774, 1015, 6, 19, 1217, 4576, 4173, 11311
775, 1007, 6, 18, 1174, 4108, 30380, 37012
776, 1181, 6, 18, 1232, 4240, 4294, 11273
777, 983, 6, 18, 1199, 4235, 30360, 37120
778, 927, 7, 17, 1225, 4708, 4174, 11373
779, 980, 5, 18, 1126, 4317, 30371, 37147
780, 1090, 6, 18, 1250, 4308, 3444, 10438
781, 988, 6, 17, 1107, 4183, 30389, 37002
782, 1013, 6, 18, 1230, 4661, 4132, 11381
783, 926, 6, 18, 1226, 4429, 30368, 37291
784, 1056, 6, 18, 1223, 4681, 4089, 11385
785, 983, 6, 16, 1214, 4131, 30363, 36996
786, 1123, 6, 18, 1222, 4726, 3903, 11304
787, 1171, 6, 19, 1197, 4106, 30343, 37164
788, 1058, 6, 17, 1131, 4465, 4355, 11352
789, 1080, 6, 18, 1233, 4199, 30350, 37194
790, 974, 6, 17, 1129, 4397, 3474, 10311
791, 1095, 6, 17, 1141, 4259, 30377, 37175
792, 1126, 6, 17, 1148, 4171, 3541, 10331
793, 1079, 6, 16, 1233, 4172, 30367, 37177
794, 1093, 6, 19, 1214, 4269, 4399, 11324
795, 1027, 7, 19, 1100, 4358, 30368, 37201
796, 1089, 8, 19, 1298, 4265, 3293, 10317
797, 1111, 7, 19, 1116, 4329, 30403, 37327
798, 1262, 7, 20, 1152, 4751, 3820, 11354
799, 1053, 7, 17, 1218, 4429, 30380, 37418
800, 1075, 8, 21, 1415, 4553, 3661, 11085
801, 1084, 8, 20, 1210, 4960, 30415, 38025
802, 1131, 9, 22, 1228, 4693, 3669, 11088
803, 1031, 7, 19, 1217, 4113, 30382, 37067
804, 1149, 7, 17, 1129, 4370, 4137, 11107
805, 1003, 7, 18, 1269, 4199, 30384, 37210
806, 1172, 7, 18, 1287, 4465, 4227, 11518
807, 1031, 6, 18, 1172, 4486, 30354, 37386
808, 1111, 6, 17, 1173, 5176, 4366, 12173
809, 1135, 7, 19, 1206, 4294, 30389, 37368
810, 1128, 6, 17, 1149, 4535, 4302, 11457
811, 1173, 7, 19, 1222, 4439, 30372, 37539
812, 1079, 6, 19, 1155, 4561, 4302, 11451
813, 1055, 6, 17, 1240, 4274, 30353, 37247
814, 1072, 7, 19, 1132, 4278, 3626, 10453
815, 927, 7, 18, 1263, 4262, 30378, 37196
816, 1031, 6, 18, 1277, 4372, 3423, 10444
817, 993, 7, 18, 1160, 4100, 30343, 36952
818, 1058, 6, 18, 1260, 5317, 3480, 11448
819, 1014, 6, 19, 1048, 4062, 30355, 36809
820, 1197, 6, 18, 1158, 4312, 4416, 11407
821, 1026, 7, 17, 1183, 4306, 30378, 37226
822, 1062, 6, 19, 1258, 4728, 4054, 11453
823, 1040, 7, 17, 1206, 4227, 30362, 37164
824, 1187, 6, 19, 1204, 4446, 4141, 11321
825, 1036, 7, 19, 1174, 4510, 30393, 37450
826, 1037, 6, 18, 1162, 4387, 4549, 11474
827, 1023, 7, 18, 1239, 4634, 30349, 37591
828, 1107, 6, 17, 1183, 4524, 4344, 11502
829, 970, 6, 17, 1139, 4842, 30375, 37664
830, 1135, 6, 17, 1133, 4391, 4622, 11628
831, 1084, 6, 16, 1203, 4609, 30366, 37583
832, 1272, 7, 19, 1323, 4529, 4022, 11505
833, 1047, 7, 18, 1131, 4140, 30359, 37002
834, 1172, 7, 20, 1165, 4338, 3526, 10547
835, 1045, 6, 17, 1252, 4120, 30377, 37132
836, 1121, 6, 18, 1172, 4323, 4616, 11566
837, 1027, 7, 18, 1239, 4538, 30394, 37559
838, 1091, 6, 16, 1241, 4358, 3587, 10588
839, 1013, 6, 18, 1196, 4355, 30348, 37237
840, 1075, 5, 19, 1121, 4413, 4448, 11358
841, 1041, 7, 20, 1189, 4335, 30365, 37256
842, 1155, 6, 18, 1189, 4732, 4285, 11684
843, 983, 6, 19, 1230, 4175, 30373, 37110
844, 1009, 7, 17, 1249, 4729, 4351, 11675
845, 1029, 7, 19, 1139, 4673, 30367, 37550
846, 1010, 7, 20, 1258, 4540, 3471, 10628
847, 1061, 6, 18, 1185, 4617, 30364, 37580
848, 1020, 6, 19, 1147, 4477, 3694, 10674
849, 1077, 7, 18, 1201, 4334, 30378, 37351
850, 998, 6, 18, 1303, 4813, 4180, 11669
851, 1085, 7, 17, 1252, 4962, 30354, 37994
852, 845, 7, 20, 1282, 4220, 3977, 10689
853, 1139, 7, 18, 1116, 4534, 30392, 37519
854, 981, 6, 18, 1191, 4459, 3694, 10679
855, 1014, 6, 19, 1211, 4465, 30363, 37420
856, 942, 6, 17, 1177, 4508, 3705, 10698
857, 1055, 6, 18, 1187, 4210, 30351, 37117
858, 1070, 7, 19, 1309, 4458, 3459, 10629
859, 1054, 7, 19, 1163, 4314, 30395, 37281
860, 1027, 7, 18, 1230, 4500, 3584, 10691
861, 930, 6, 18, 1179, 4296, 30346, 37065
862, 1037, 6, 17, 1184, 4573, 3640, 10779
863, 968, 6, 19, 1209, 4134, 30364, 37011
864, 1224, 6, 19, 1268, 4310, 3555, 10710
865, 994, 6, 18, 1209, 4421, 30355, 37317
866, 973, 7, 17, 1218, 4339, 3860, 10737
867, 1027, 6, 18, 1198, 4411, 30335, 37289
868, 1028, 6, 18, 1143, 4432, 3832, 10766
869, 982, 6, 18, 1179, 4272, 30366, 37125
870, 1058, 6, 18, 1216, 4447, 3683, 10739
871, 1303, 6, 18, 1076, 4503, 30344, 37550
872, 1080, 5, 17, 1113, 5001, 4284, 11786
873, 1038, 6, 17, 1151, 4632, 30395, 37545
874, 1043, 6, 19, 1202, 4634, 4612, 11818
875, 1280, 6, 18, 1167, 4545, 30364, 37675
876, 1359, 6, 18, 1171, 4670, 4244, 11789
877, 1211, 6, 20, 1024, 4364, 30344, 37282
878, 1014, 6, 18, 1187, 4210, 4043, 10810
879, 987, 6, 18, 1106, 4195, 30354, 36960
880, 991, 5, 15, 1135, 4266, 4119, 10840
881, 1637, 7, 18, 1303, 4706, 30394, 38376
882, 1033, 6, 18, 1267, 4642, 3572, 10851
883, 1327, 6, 19, 1174, 4657, 30385, 37866
884, 1068, 7, 17, 1192, 4469, 3826, 10885
885, 961, 6, 19, 1234, 4237, 30372, 37134
886, 1057, 6, 17, 1313, 4656, 3511, 10873
887, 1280, 6, 18, 1152, 4804, 30391, 37967
888, 1018, 7, 17, 1149, 4264, 4113, 10879
889, 1058, 6, 17, 1105, 4526, 30381, 37397
890, 1055, 6, 17, 1219, 4843, 4424, 11884
891, 1278, 5, 18, 1271, 4450, 30358, 37700
892, 1148, 6, 19, 1392, 4955, 4116, 11958
893, 1123, 6, 18, 1105, 4587, 30368, 37524
894, 1198, 6, 20, 1249, 4691, 4462, 11927
895, 1269, 6, 18, 1196, 5117, 30364, 38299
896, 1236, 7, 18, 1176, 5004, 4212, 11955
897, 1248, 6, 17, 1182, 4991, 30349, 38087
898, 1248, 6, 18, 1143, 4708, 4165, 11646
899, 1312, 6, 18, 1240, 4533, 30363, 37787
900, 1182, 7, 16, 1268, 4610, 4577, 11978
901, 1198, 6, 19, 1167, 4365, 30370, 37434
902, 1180, 7, 19, 1397, 4618, 4404, 11953
903, 1238, 7, 18, 1282, 5966, 30358, 39191
904, 1291, 7, 18, 1235, 4934, 4170, 11962
905, 1237, 6, 18, 1315, 5280, 30341, 38510
906, 1212, 7, 19, 1434, 5184, 4808, 12977
907, 1351, 6, 18, 1100, 5695, 30364, 38854
908, 1246, 6, 18, 1305, 4922, 5195, 13008
909, 1313, 7, 18, 1188, 5058, 30391, 38287
910, 1226, 6, 18, 1252, 5011, 4166, 12010
911, 1266, 6, 19, 1145, 6120, 30364, 39232
912, 1300, 6, 17, 1218, 4899, 4292, 12031
913, 1216, 6, 20, 1183, 4714, 30383, 37854
914, 1033, 7, 20, 1205, 4723, 3371, 10688
915, 976, 7, 19, 1333, 4552, 30366, 37583
916, 1027, 7, 21, 1145, 4643, 3836, 10997
917, 991, 7, 20, 1302, 4696, 30353, 37680
918, 1105, 8, 20, 1296, 4461, 3821, 11037
919, 1063, 5, 17, 1080, 4442, 30382, 37302
920, 1197, 7, 18, 1187, 4571, 3768, 11062
921, 1208, 5, 18, 1179, 4588, 30382, 37686
922, 1274, 6, 19, 1236, 4576, 3549, 10987
923, 973, 6, 17, 1190, 4431, 30363, 37285
924, 1087, 6, 15, 1236, 4417, 4080, 11139
925, 939, 6, 19, 1242, 4415, 30347, 37278
926, 1066, 6, 17, 1277, 4445, 3946, 11078
927, 1009, 6, 17, 1058, 4273, 30370, 37039
928, 1085, 6, 18, 1091, 4451, 4145, 11125
929, 948, 5, 14, 1213, 5956, 30347, 38808
930, 1073, 6, 18, 1247, 4385, 4056, 11113
931, 1030, 7, 18, 1176, 6236, 30350, 39129
932, 1074, 6, 19, 1340, 6009, 3330, 12109
933, 1079, 7, 16, 1183, 5676, 30370, 38648
934, 1139, 6, 18, 1146, 5979, 3582, 12192
935, 945, 6, 18, 1210, 5642, 30336, 38455
936, 1137, 7, 18, 1209, 7564, 3922, 14182
937, 1010, 6, 18, 1132, 6181, 30347, 38981
938, 1123, 6, 17, 1121, 8980, 3625, 15175
939, 1084, 6, 17, 1177, 7598, 30356, 40536
940, 1067, 6, 20, 1259, 7626, 3920, 14216
941, 1004, 6, 20, 1093, 7791, 30378, 40612
942, 999, 6, 20, 1281, 9727, 3874, 16217
943, 1026, 7, 19, 1248, 8642, 30389, 41672
944, 1169, 8, 18, 1191, 9617, 4520, 16867
945, 946, 5, 18, 1178, 9304, 30368, 42137
946, 1100, 6, 19, 1262, 10020, 4487, 17249
947, 1096, 6, 19, 1248, 9278, 30365, 42351
948, 1385, 7, 20, 1329, 9776, 1668, 14523
949, 1159, 7, 22, 1189, 9023, 30379, 42094
950, 1045, 7, 19, 1275, 9469, 1368, 13518
951, 1132, 7, 17, 1348, 9721, 30388, 42945
952, 1212, 9, 20, 1273, 9517, 2234, 14601
953, 1093, 8, 20, 1267, 9230, 30380, 42303
954, 1158, 7, 20, 1242, 9426, 1416, 13584
955, 1221, 7, 18, 1246, 11099, 30368, 44283
956, 1244, 8, 22, 1302, 7989, 1698, 12596
957, 1213, 6, 16, 1220, 7504, 30323, 40602
958, 1284, 7, 19, 1248, 8526, 2248, 13640
959, 1352, 7, 20, 1302, 8704, 30364, 42049
960, 1371, 8, 20, 1243, 8999, 1674, 13652
961, 1248, 7, 19, 1211, 9633, 30376, 42808
962, 1192, 6, 19, 1181, 9644, 2265, 14615
963, 1277, 7, 19, 1237, 9966, 30369, 43219
964, 1277, 8, 23, 1343, 9919, 1762, 14676
965, 1321, 9, 21, 1336, 8666, 30329, 42039
966, 1429, 6, 17, 1258, 9180, 1423, 13611
967, 1446, 6, 16, 1323, 9193, 30345, 42647
968, 1339, 7, 16, 1199, 8132, 1289, 12323
969, 1304, 6, 20, 1227, 8631, 30354, 41839
970, 1444, 7, 19, 1154, 9210, 1611, 13777
971, 1268, 7, 18, 1214, 7784, 30367, 40990
972, 1446, 5, 19, 1188, 9834, 2020, 14805
973, 1181, 7, 19, 1194, 9127, 30361, 42210
974, 1429, 7, 18, 1325, 9541, 2119, 14778
975, 1266, 7, 18, 1239, 8604, 30373, 41834
976, 1381, 8, 22, 1316, 10418, 1370, 14837
977, 1122, 7, 21, 1271, 7966, 30391, 41100
978, 1162, 8, 25, 1210, 7351, 1787, 11869
979, 1166, 6, 19, 1275, 9370, 30400, 42584
980, 1119, 6, 20, 1174, 9925, 1287, 13876
981, 1234, 7, 20, 1209, 9551, 30388, 42738
982, 1300, 7, 20, 1283, 9586, 1371, 13891
983, 1287, 7, 19, 1288, 8409, 30391, 41725
984, 1310, 7, 19, 1359, 9078, 1794, 13900
985, 1053, 6, 19, 1294, 7990, 30360, 41052
986, 1198, 8, 17, 1169, 9506, 1703, 13919
987, 1362, 6, 20, 1190, 10114, 30370, 43393
988, 1243, 8, 21, 1324, 9648, 1370, 13957
989, 1215, 7, 19, 1287, 8731, 30416, 41984
990, 1266, 6, 21, 1176, 8998, 2192, 13975
991, 1123, 8, 18, 1164, 8774, 30341, 41758
992, 1343, 7, 21, 1213, 9670, 1449, 13992
993, 1213, 9, 17, 1260, 9797, 30348, 42973
994, 1279, 7, 18, 1208, 8723, 1474, 13032
995, 1296, 8, 21, 1199, 9809, 30363, 43007
996, 1363, 6, 19, 1153, 8904, 1272, 13035
997, 1118, 6, 17, 1219, 9592, 30320, 42579
998, 1318, 7, 18, 1194, 9703, 1478, 14038
