Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-28T22:27:53Z,3.4 MiB,406 µs,75.457 ms,5.268 ms,3.468 ms,84.599
10.0.0.180:5000/localredis:latest,2024-05-29T10:14:13Z,3.4 MiB,486 µs,86.923 ms,5.124 ms,3.391 ms,95.924
10.0.0.180:5000/localredis:latest,2024-05-29T07:24:54Z,3.4 MiB,782 µs,107.7 ms,7.198 ms,4.769 ms,120.449
10.0.0.180:5000/localredis:latest,2024-05-28T21:55:13Z,3.5 MiB,738 µs,108.05 ms,7.493 ms,5.141 ms,121.422
10.0.0.180:5000/localredis:latest,2024-05-29T02:30:02Z,3.4 MiB,718 µs,122.24 ms,8.683 ms,5.564 ms,137.205
10.0.0.180:5000/localredis:latest,2024-05-29T08:15:16Z,3.4 MiB,455 µs,88.642 ms,4.692 ms,3.266 ms,97.055
10.0.0.180:5000/localredis:latest,2024-05-28T21:12:32Z,3.4 MiB,498 µs,97.445 ms,5.913 ms,3.735 ms,107.591
10.0.0.180:5000/localredis:latest,2024-05-28T22:14:34Z,3.4 MiB,680 µs,99.455 ms,7.745 ms,5.02 ms,112.9
10.0.0.180:5000/localredis:latest,2024-05-29T02:03:02Z,3.4 MiB,658 µs,105.31 ms,6.356 ms,4.063 ms,116.387
10.0.0.180:5000/localredis:latest,2024-05-29T09:38:33Z,3.4 MiB,629 µs,117.76 ms,8.105 ms,4.761 ms,131.255
10.0.0.180:5000/localredis:latest,2024-05-28T21:48:21Z,3.4 MiB,440 µs,83.751 ms,5.715 ms,3.696 ms,93.602
10.0.0.180:5000/localredis:latest,2024-05-28T20:46:24Z,3.4 MiB,657 µs,109.38 ms,6.718 ms,4.259 ms,121.014
10.0.0.180:5000/localredis:latest,2024-05-29T03:31:42Z,3.4 MiB,546 µs,97.224 ms,6.295 ms,3.999 ms,108.064
10.0.0.180:5000/localredis:latest,2024-05-28T21:08:18Z,3.4 MiB,618 µs,97.839 ms,6.651 ms,4.216 ms,109.324
10.0.0.180:5000/localredis:latest,2024-05-28T22:27:43Z,3.4 MiB,679 µs,114.04 ms,7.937 ms,5.005 ms,127.661
10.0.0.180:5000/localredis:latest,2024-05-29T04:00:02Z,3.4 MiB,634 µs,99.008 ms,7.31 ms,4.844 ms,111.796
10.0.0.180:5000/localredis:latest,2024-05-29T08:30:00Z,3.4 MiB,655 µs,107.5 ms,6.999 ms,4.56 ms,119.714
10.0.0.180:5000/localredis:latest,2024-05-29T05:30:15Z,3.4 MiB,617 µs,119.39 ms,6.855 ms,4.644 ms,131.506
10.0.0.180:5000/localredis:latest,2024-05-29T07:15:01Z,3.4 MiB,721 µs,107.39 ms,7.54 ms,4.716 ms,120.367
10.0.0.180:5000/localredis:latest,2024-05-28T22:57:25Z,3.4 MiB,684 µs,97.73 ms,6.997 ms,4.61 ms,110.021
10.0.0.180:5000/localredis:latest,2024-05-29T05:43:57Z,3.4 MiB,738 µs,100.14 ms,7.11 ms,4.778 ms,112.766
10.0.0.180:5000/localredis:latest,2024-05-28T21:38:42Z,3.5 MiB,690 µs,106.32 ms,7.284 ms,4.993 ms,119.287
10.0.0.180:5000/localredis:latest,2024-05-28T21:28:39Z,3.5 MiB,636 µs,102.54 ms,7.012 ms,4.709 ms,114.897
10.0.0.180:5000/localredis:latest,2024-05-28T23:07:54Z,3.4 MiB,913 µs,100.27 ms,6.469 ms,3.952 ms,111.604
10.0.0.180:5000/localredis:latest,2024-05-28T23:47:06Z,3.4 MiB,618 µs,98.37 ms,7.108 ms,4.825 ms,110.921
10.0.0.180:5000/localredis:latest,2024-05-28T21:52:02Z,3.5 MiB,917 µs,111.65 ms,8.349 ms,5.321 ms,126.237
10.0.0.180:5000/localredis:latest,2024-05-28T22:48:28Z,3.4 MiB,654 µs,101.56 ms,7.628 ms,4.979 ms,114.821
10.0.0.180:5000/localredis:latest,2024-05-29T05:29:43Z,3.4 MiB,483 µs,84.456 ms,5.486 ms,3.511 ms,93.936
10.0.0.180:5000/localredis:latest,2024-05-29T08:38:30Z,3.4 MiB,668 µs,107.44 ms,7.844 ms,5.097 ms,121.049
10.0.0.180:5000/localredis:latest,2024-05-29T07:50:09Z,3.4 MiB,474 µs,85.152 ms,7.33 ms,3.809 ms,96.765
10.0.0.180:5000/localredis:latest,2024-05-29T11:02:27Z,3.4 MiB,372 µs,73.738 ms,4.054 ms,2.692 ms,80.856
10.0.0.180:5000/localredis:latest,2024-05-28T23:09:57Z,3.4 MiB,820 µs,127.86 ms,7.791 ms,5.292 ms,141.763
10.0.0.180:5000/localredis:latest,2024-05-29T03:40:30Z,3.4 MiB,637 µs,101.94 ms,7.583 ms,5.136 ms,115.296
10.0.0.180:5000/localredis:latest,2024-05-29T07:29:42Z,3.4 MiB,406 µs,92.759 ms,4.788 ms,3.013 ms,100.966
10.0.0.180:5000/localredis:latest,2024-05-28T22:08:08Z,3.5 MiB,653 µs,101.61 ms,7.265 ms,4.94 ms,114.468
10.0.0.180:5000/localredis:latest,2024-05-29T11:27:46Z,3.4 MiB,667 µs,107.36 ms,6.828 ms,4.523 ms,119.378
10.0.0.180:5000/localredis:latest,2024-05-29T06:58:19Z,3.4 MiB,691 µs,107.56 ms,7.271 ms,4.916 ms,120.438
10.0.0.180:5000/localredis:latest,2024-05-28T21:48:32Z,3.5 MiB,798 µs,116.11 ms,8.359 ms,5.487 ms,130.754
10.0.0.180:5000/localredis:latest,2024-05-28T22:10:46Z,3.4 MiB,488 µs,85.518 ms,5.14 ms,3.32 ms,94.466
10.0.0.180:5000/localredis:latest,2024-05-28T21:39:24Z,3.5 MiB,778 µs,123.93 ms,7.189 ms,4.979 ms,136.876
10.0.0.180:5000/localredis:latest,2024-05-29T11:18:55Z,3.4 MiB,483 µs,78.468 ms,4.729 ms,3.199 ms,86.879
10.0.0.180:5000/localredis:latest,2024-05-29T11:20:20Z,3.4 MiB,673 µs,99.912 ms,7.167 ms,4.871 ms,112.623
10.0.0.180:5000/localredis:latest,2024-05-29T10:02:59Z,3.4 MiB,672 µs,103.74 ms,7.323 ms,4.809 ms,116.544
10.0.0.180:5000/localredis:latest,2024-05-29T10:37:08Z,3.4 MiB,490 µs,84.942 ms,5.152 ms,3.376 ms,93.96
10.0.0.180:5000/localredis:latest,2024-05-28T21:36:26Z,3.4 MiB,658 µs,99.963 ms,6.797 ms,4.432 ms,111.85
10.0.0.180:5000/localredis:latest,2024-05-29T08:04:37Z,3.4 MiB,594 µs,99.372 ms,6.546 ms,4.335 ms,110.847
10.0.0.180:5000/localredis:latest,2024-05-29T09:12:30Z,3.4 MiB,639 µs,104.6 ms,6.715 ms,4.461 ms,116.415
10.0.0.180:5000/localredis:latest,2024-05-28T23:17:40Z,3.4 MiB,666 µs,114.06 ms,8.017 ms,5.033 ms,127.776
10.0.0.180:5000/localredis:latest,2024-05-28T21:35:34Z,3.5 MiB,695 µs,118.57 ms,8.281 ms,5.193 ms,132.739
10.0.0.180:5000/localredis:latest,2024-05-29T11:10:54Z,3.4 MiB,393 µs,77.69 ms,4.075 ms,2.732 ms,84.89
10.0.0.180:5000/localredis:latest,2024-05-28T23:45:31Z,3.4 MiB,633 µs,93.331 ms,7.326 ms,4.665 ms,105.955
10.0.0.180:5000/localredis:latest,2024-05-29T02:56:00Z,3.4 MiB,715 µs,103.92 ms,7.591 ms,4.804 ms,117.03
10.0.0.180:5000/localredis:latest,2024-05-29T01:01:22Z,3.4 MiB,638 µs,110.92 ms,7.644 ms,4.883 ms,124.085
10.0.0.180:5000/localredis:latest,2024-05-28T23:26:49Z,3.4 MiB,673 µs,104.33 ms,7.023 ms,4.717 ms,116.743
10.0.0.180:5000/localredis:latest,2024-05-29T11:31:03Z,3.4 MiB,503 µs,91.05 ms,5.363 ms,3.518 ms,100.434
10.0.0.180:5000/localredis:latest,2024-05-29T05:29:22Z,3.4 MiB,621 µs,94.514 ms,6.666 ms,4.291 ms,106.092
10.0.0.180:5000/localredis:latest,2024-05-29T07:07:45Z,3.4 MiB,634 µs,114.53 ms,6.995 ms,4.642 ms,126.801
10.0.0.180:5000/localredis:latest,2024-05-29T04:48:20Z,3.4 MiB,659 µs,98.203 ms,8.336 ms,5.52 ms,112.718
10.0.0.180:5000/localredis:latest,2024-05-29T00:41:03Z,3.4 MiB,490 µs,89.007 ms,5.878 ms,3.965 ms,99.34
10.0.0.180:5000/localredis:latest,2024-05-28T20:45:43Z,3.4 MiB,612 µs,102.9 ms,6.966 ms,4.722 ms,115.2
10.0.0.180:5000/localredis:latest,2024-05-29T01:17:57Z,3.4 MiB,678 µs,99.886 ms,7.322 ms,4.796 ms,112.682
10.0.0.180:5000/localredis:latest,2024-05-29T10:10:54Z,3.4 MiB,677 µs,102.59 ms,6.879 ms,4.523 ms,114.669
10.0.0.180:5000/localredis:latest,2024-05-29T02:48:58Z,3.4 MiB,802 µs,106.68 ms,8.395 ms,6.027 ms,121.904
10.0.0.180:5000/localredis:latest,2024-05-29T11:20:52Z,3.4 MiB,624 µs,96.526 ms,6.872 ms,4.489 ms,108.511
10.0.0.180:5000/localredis:latest,2024-05-29T07:13:47Z,3.4 MiB,406 µs,91.015 ms,4.672 ms,3.247 ms,99.34
10.0.0.180:5000/localredis:latest,2024-05-29T05:22:52Z,3.4 MiB,633 µs,97.104 ms,7.346 ms,4.654 ms,109.737
10.0.0.180:5000/localredis:latest,2024-05-29T11:09:20Z,3.4 MiB,695 µs,101.44 ms,7.581 ms,5.217 ms,114.933
10.0.0.180:5000/localredis:latest,2024-05-29T09:58:46Z,3.4 MiB,617 µs,100.69 ms,6.486 ms,4.255 ms,112.048
10.0.0.180:5000/localredis:latest,2024-05-29T03:36:14Z,3.4 MiB,655 µs,99.868 ms,6.412 ms,4.203 ms,111.138
10.0.0.180:5000/localredis:latest,2024-05-28T23:31:43Z,3.4 MiB,440 µs,95.851 ms,4.617 ms,3.184 ms,104.092
10.0.0.180:5000/localredis:latest,2024-05-29T02:59:39Z,3.4 MiB,780 µs,104.25 ms,7.47 ms,5.026 ms,117.526
10.0.0.180:5000/localredis:latest,2024-05-29T05:00:48Z,3.4 MiB,734 µs,100.4 ms,7.115 ms,4.826 ms,113.075
10.0.0.180:5000/localredis:latest,2024-05-29T03:07:24Z,3.4 MiB,740 µs,106.45 ms,7.596 ms,5.054 ms,119.84
10.0.0.180:5000/localredis:latest,2024-05-28T20:57:00Z,3.5 MiB,755 µs,104.19 ms,8.505 ms,6.145 ms,119.595
10.0.0.180:5000/localredis:latest,2024-05-28T20:30:34Z,3.5 MiB,705 µs,112.74 ms,8.384 ms,5.63 ms,127.459
10.0.0.180:5000/localredis:latest,2024-05-28T23:39:26Z,3.4 MiB,633 µs,102.89 ms,6.666 ms,4.48 ms,114.669
10.0.0.180:5000/localredis:latest,2024-05-29T06:06:00Z,3.4 MiB,425 µs,79.474 ms,4.356 ms,2.872 ms,87.127
10.0.0.180:5000/localredis:latest,2024-05-29T10:48:43Z,3.4 MiB,637 µs,96.439 ms,7.832 ms,5.166 ms,110.074
10.0.0.180:5000/localredis:latest,2024-05-29T09:26:22Z,3.4 MiB,698 µs,111.21 ms,7.891 ms,4.922 ms,124.721
10.0.0.180:5000/localredis:latest,2024-05-29T02:35:51Z,3.4 MiB,633 µs,107.26 ms,7.092 ms,4.612 ms,119.597
10.0.0.180:5000/localredis:latest,2024-05-28T22:55:39Z,3.4 MiB,635 µs,121.2 ms,7.114 ms,4.816 ms,133.765
10.0.0.180:5000/localredis:latest,2024-05-29T02:05:39Z,3.4 MiB,507 µs,89.271 ms,6.067 ms,3.884 ms,99.729
10.0.0.180:5000/localredis:latest,2024-05-29T04:02:39Z,3.4 MiB,761 µs,100.79 ms,7.306 ms,4.949 ms,113.806
10.0.0.180:5000/localredis:latest,2024-05-29T10:38:23Z,3.4 MiB,692 µs,118.35 ms,7.278 ms,4.939 ms,131.259
10.0.0.180:5000/localredis:latest,2024-05-29T01:46:32Z,3.4 MiB,621 µs,94.449 ms,6.735 ms,4.561 ms,106.366
10.0.0.180:5000/localredis:latest,2024-05-29T09:47:11Z,3.4 MiB,652 µs,102.19 ms,7.489 ms,4.986 ms,115.317
10.0.0.180:5000/localredis:latest,2024-05-28T22:30:11Z,3.4 MiB,679 µs,107.26 ms,8.079 ms,5.155 ms,121.173
10.0.0.180:5000/localredis:latest,2024-05-29T06:50:41Z,3.4 MiB,714 µs,111.68 ms,7.792 ms,4.905 ms,125.091
10.0.0.180:5000/localredis:latest,2024-05-29T08:29:08Z,3.4 MiB,647 µs,99.691 ms,8.228 ms,5.596 ms,114.162
10.0.0.180:5000/localredis:latest,2024-05-29T00:00:47Z,3.4 MiB,653 µs,111.27 ms,7.61 ms,4.907 ms,124.44
10.0.0.180:5000/localredis:latest,2024-05-28T22:34:10Z,3.4 MiB,2.283 ms,94.24 ms,8.987 ms,6.573 ms,112.083
10.0.0.180:5000/localredis:latest,2024-05-28T21:50:48Z,3.4 MiB,606 µs,93.562 ms,6.876 ms,4.504 ms,105.548
10.0.0.180:5000/localredis:latest,2024-05-29T04:31:06Z,3.4 MiB,638 µs,96.068 ms,6.772 ms,4.308 ms,107.786
10.0.0.180:5000/localredis:latest,2024-05-29T04:52:00Z,3.4 MiB,667 µs,122.96 ms,8.327 ms,5.273 ms,137.227
10.0.0.180:5000/localredis:latest,2024-05-29T00:09:17Z,3.4 MiB,648 µs,100.9 ms,7.068 ms,4.657 ms,113.273
10.0.0.180:5000/localredis:latest,2024-05-29T04:01:47Z,3.4 MiB,614 µs,107.47 ms,7.087 ms,4.462 ms,119.633
10.0.0.180:5000/localredis:latest,2024-05-29T00:46:18Z,3.4 MiB,1.319 ms,99.987 ms,7.616 ms,5.016 ms,113.938
10.0.0.180:5000/localredis:latest,2024-05-29T03:31:52Z,3.4 MiB,659 µs,102.82 ms,6.83 ms,4.535 ms,114.844
10.0.0.180:5000/localredis:latest,2024-05-29T06:53:58Z,3.4 MiB,619 µs,111.01 ms,7.005 ms,4.715 ms,123.349
10.0.0.180:5000/localredis:latest,2024-05-29T06:52:57Z,3.4 MiB,679 µs,102.13 ms,7.02 ms,4.636 ms,114.465
10.0.0.180:5000/localredis:latest,2024-05-29T02:13:42Z,3.4 MiB,644 µs,97.797 ms,6.616 ms,4.199 ms,109.256
10.0.0.180:5000/localredis:latest,2024-05-29T04:19:45Z,3.4 MiB,754 µs,109.59 ms,7.768 ms,4.795 ms,122.907
10.0.0.180:5000/localredis:latest,2024-05-29T08:46:23Z,3.4 MiB,538 µs,81.778 ms,5.354 ms,3.509 ms,91.179
10.0.0.180:5000/localredis:latest,2024-05-29T10:40:19Z,3.4 MiB,478 µs,82.863 ms,5.606 ms,3.519 ms,92.466
10.0.0.180:5000/localredis:latest,2024-05-29T06:43:54Z,3.4 MiB,614 µs,115.12 ms,7.093 ms,4.904 ms,127.731
10.0.0.180:5000/localredis:latest,2024-05-28T23:04:35Z,3.4 MiB,464 µs,83.089 ms,5.203 ms,3.398 ms,92.154
10.0.0.180:5000/localredis:latest,2024-05-28T22:46:33Z,3.4 MiB,752 µs,116.1 ms,6.874 ms,4.548 ms,128.274
10.0.0.180:5000/localredis:latest,2024-05-29T10:36:05Z,3.4 MiB,674 µs,91.773 ms,6.559 ms,4.303 ms,103.309
10.0.0.180:5000/localredis:latest,2024-05-29T04:38:20Z,3.4 MiB,639 µs,106.82 ms,8.141 ms,5.217 ms,120.817
10.0.0.180:5000/localredis:latest,2024-05-29T03:46:35Z,3.4 MiB,749 µs,103.71 ms,7.947 ms,5.315 ms,117.721
10.0.0.180:5000/localredis:latest,2024-05-29T03:30:31Z,3.4 MiB,639 µs,103.44 ms,6.843 ms,4.563 ms,115.485
10.0.0.180:5000/localredis:latest,2024-05-29T04:31:26Z,3.4 MiB,677 µs,95.392 ms,7.853 ms,5.043 ms,108.965
10.0.0.180:5000/localredis:latest,2024-05-28T22:11:49Z,3.4 MiB,603 µs,99.556 ms,6.912 ms,4.58 ms,111.651
10.0.0.180:5000/localredis:latest,2024-05-29T04:46:56Z,3.4 MiB,577 µs,100.7 ms,6.858 ms,4.431 ms,112.566
10.0.0.180:5000/localredis:latest,2024-05-28T23:18:54Z,3.4 MiB,644 µs,80.858 ms,5.586 ms,3.621 ms,90.709
10.0.0.180:5000/localredis:latest,2024-05-29T08:39:02Z,3.4 MiB,452 µs,91 ms,5.276 ms,3.43 ms,100.158
10.0.0.180:5000/localredis:latest,2024-05-29T04:05:38Z,3.4 MiB,722 µs,100.53 ms,6.77 ms,4.274 ms,112.296
10.0.0.180:5000/localredis:latest,2024-05-29T03:46:24Z,3.4 MiB,588 µs,101.27 ms,6.813 ms,4.519 ms,113.19
10.0.0.180:5000/localredis:latest,2024-05-28T23:30:51Z,3.4 MiB,633 µs,93.177 ms,6.819 ms,4.341 ms,104.97
10.0.0.180:5000/localredis:latest,2024-05-29T06:14:07Z,3.4 MiB,505 µs,91.028 ms,7.445 ms,3.542 ms,102.52
10.0.0.180:5000/localredis:latest,2024-05-29T00:14:09Z,3.4 MiB,472 µs,86.308 ms,5.581 ms,3.654 ms,96.015
10.0.0.180:5000/localredis:latest,2024-05-29T09:07:23Z,3.4 MiB,705 µs,104.92 ms,7.781 ms,5.003 ms,118.409
10.0.0.180:5000/localredis:latest,2024-05-28T20:57:09Z,3.4 MiB,455 µs,99.305 ms,10.111 ms,8.284 ms,118.155
10.0.0.180:5000/localredis:latest,2024-05-29T04:32:31Z,3.4 MiB,640 µs,96.881 ms,7.101 ms,4.645 ms,109.267
10.0.0.180:5000/localredis:latest,2024-05-29T08:20:48Z,3.4 MiB,660 µs,100.14 ms,7.08 ms,4.753 ms,112.633
10.0.0.180:5000/localredis:latest,2024-05-29T08:55:36Z,3.4 MiB,698 µs,109.88 ms,8.006 ms,5.118 ms,123.702
10.0.0.180:5000/localredis:latest,2024-05-28T23:37:42Z,3.4 MiB,642 µs,114.56 ms,7.079 ms,4.705 ms,126.986
10.0.0.180:5000/localredis:latest,2024-05-29T06:54:30Z,3.4 MiB,659 µs,114.63 ms,7.049 ms,4.708 ms,127.046
10.0.0.180:5000/localredis:latest,2024-05-29T03:05:49Z,3.4 MiB,711 µs,100.28 ms,6.85 ms,4.612 ms,112.453
10.0.0.180:5000/localredis:latest,2024-05-28T23:59:54Z,3.4 MiB,598 µs,97.56 ms,7.277 ms,4.558 ms,109.993
10.0.0.180:5000/localredis:latest,2024-05-29T08:02:53Z,3.4 MiB,427 µs,88.734 ms,4.87 ms,3.054 ms,97.085
10.0.0.180:5000/localredis:latest,2024-05-29T07:57:23Z,3.4 MiB,514 µs,96.919 ms,6.723 ms,4.477 ms,108.633
10.0.0.180:5000/localredis:latest,2024-05-29T02:50:32Z,3.4 MiB,556 µs,93.749 ms,5.864 ms,3.699 ms,103.868
10.0.0.180:5000/localredis:latest,2024-05-29T03:50:37Z,3.4 MiB,613 µs,91.525 ms,6.556 ms,4.259 ms,102.953
10.0.0.180:5000/localredis:latest,2024-05-28T23:03:11Z,3.4 MiB,719 µs,101.16 ms,7.887 ms,5.109 ms,114.875
10.0.0.180:5000/localredis:latest,2024-05-29T08:35:40Z,3.4 MiB,994 µs,107.86 ms,7.079 ms,4.706 ms,120.639
10.0.0.180:5000/localredis:latest,2024-05-29T00:38:46Z,3.4 MiB,685 µs,98.6 ms,7.181 ms,4.868 ms,111.334
10.0.0.180:5000/localredis:latest,2024-05-28T20:58:42Z,3.5 MiB,664 µs,111.08 ms,8.072 ms,5.756 ms,125.572
10.0.0.180:5000/localredis:latest,2024-05-28T22:28:46Z,3.4 MiB,678 µs,110.21 ms,8.035 ms,5.068 ms,123.991
10.0.0.180:5000/localredis:latest,2024-05-28T22:31:57Z,3.4 MiB,694 µs,94.257 ms,7.7 ms,5.049 ms,107.7
10.0.0.180:5000/localredis:latest,2024-05-29T01:33:36Z,3.4 MiB,469 µs,85.285 ms,5.522 ms,3.764 ms,95.04
10.0.0.180:5000/localredis:latest,2024-05-28T23:44:37Z,3.4 MiB,764 µs,101.51 ms,7.644 ms,4.816 ms,114.734
10.0.0.180:5000/localredis:latest,2024-05-29T05:05:04Z,3.4 MiB,761 µs,105.24 ms,7.986 ms,5.039 ms,119.026
10.0.0.180:5000/localredis:latest,2024-05-29T08:55:05Z,3.4 MiB,480 µs,87.568 ms,5.825 ms,3.998 ms,97.871
10.0.0.180:5000/localredis:latest,2024-05-29T09:29:19Z,3.4 MiB,464 µs,83.68 ms,5.534 ms,3.673 ms,93.351
10.0.0.180:5000/localredis:latest,2024-05-29T11:05:04Z,3.4 MiB,650 µs,112.76 ms,7.542 ms,5.15 ms,126.102
10.0.0.180:5000/localredis:latest,2024-05-29T05:19:32Z,3.4 MiB,600 µs,104.04 ms,6.812 ms,4.48 ms,115.932
10.0.0.180:5000/localredis:latest,2024-05-29T05:42:22Z,3.4 MiB,402 µs,83.235 ms,4.888 ms,3.08 ms,91.605
10.0.0.180:5000/localredis:latest,2024-05-29T00:09:49Z,3.4 MiB,630 µs,109.22 ms,7.149 ms,4.79 ms,121.789
10.0.0.180:5000/localredis:latest,2024-05-28T23:33:30Z,3.4 MiB,595 µs,109.34 ms,8.316 ms,5.751 ms,124.002
10.0.0.180:5000/localredis:latest,2024-05-29T08:34:35Z,3.4 MiB,405 µs,96.791 ms,4.667 ms,3.138 ms,105.001
10.0.0.180:5000/localredis:latest,2024-05-29T08:32:00Z,3.4 MiB,702 µs,98.39 ms,7.782 ms,5.079 ms,111.953
10.0.0.180:5000/localredis:latest,2024-05-29T09:15:45Z,3.4 MiB,683 µs,97.032 ms,7.63 ms,4.926 ms,110.271
10.0.0.180:5000/localredis:latest,2024-05-29T03:05:07Z,3.4 MiB,690 µs,116.55 ms,7.141 ms,4.827 ms,129.208
10.0.0.180:5000/localredis:latest,2024-05-29T05:18:08Z,3.4 MiB,490 µs,94.98 ms,5.58 ms,3.567 ms,104.617
10.0.0.180:5000/localredis:latest,2024-05-29T05:06:19Z,3.4 MiB,430 µs,84.434 ms,4.775 ms,2.971 ms,92.61
10.0.0.180:5000/localredis:latest,2024-05-29T06:35:18Z,3.4 MiB,612 µs,106.94 ms,6.56 ms,4.36 ms,118.472
10.0.0.180:5000/localredis:latest,2024-05-29T02:40:46Z,3.4 MiB,492 µs,85.707 ms,5.386 ms,3.455 ms,95.04
10.0.0.180:5000/localredis:latest,2024-05-29T04:32:42Z,3.4 MiB,675 µs,109.71 ms,7.064 ms,4.69 ms,122.139
10.0.0.180:5000/localredis:latest,2024-05-29T02:00:55Z,3.4 MiB,703 µs,102.74 ms,7.847 ms,5.033 ms,116.323
10.0.0.180:5000/localredis:latest,2024-05-29T08:41:21Z,3.4 MiB,667 µs,110.3 ms,7.564 ms,4.761 ms,123.292
10.0.0.180:5000/localredis:latest,2024-05-28T22:17:57Z,3.5 MiB,729 µs,100.43 ms,8.24 ms,5.327 ms,114.726
10.0.0.180:5000/localredis:latest,2024-05-29T01:15:41Z,3.4 MiB,641 µs,97.731 ms,6.983 ms,4.709 ms,110.064
10.0.0.180:5000/localredis:latest,2024-05-29T09:49:07Z,3.4 MiB,653 µs,110.49 ms,8.06 ms,5.197 ms,124.4
10.0.0.180:5000/localredis:latest,2024-05-28T22:13:43Z,3.5 MiB,525 µs,100.43 ms,7.778 ms,5.488 ms,114.221
10.0.0.180:5000/localredis:latest,2024-05-29T08:17:59Z,3.4 MiB,685 µs,105.73 ms,7.886 ms,5.106 ms,119.407
10.0.0.180:5000/localredis:latest,2024-05-29T00:21:25Z,3.4 MiB,384 µs,78.335 ms,4.457 ms,2.858 ms,86.034
10.0.0.180:5000/localredis:latest,2024-05-29T04:55:42Z,3.4 MiB,656 µs,100.74 ms,6.81 ms,4.558 ms,112.764
10.0.0.180:5000/localredis:latest,2024-05-28T22:42:12Z,3.4 MiB,595 µs,103.19 ms,6.781 ms,4.422 ms,114.988
10.0.0.180:5000/localredis:latest,2024-05-29T02:39:43Z,3.4 MiB,535 µs,84.242 ms,4.503 ms,2.804 ms,92.084
10.0.0.180:5000/localredis:latest,2024-05-28T22:21:38Z,3.4 MiB,606 µs,98.446 ms,7.315 ms,4.602 ms,110.969
10.0.0.180:5000/localredis:latest,2024-05-28T21:55:55Z,3.5 MiB,747 µs,116.18 ms,7.883 ms,4.879 ms,129.689
10.0.0.180:5000/localredis:latest,2024-05-28T23:27:30Z,3.4 MiB,646 µs,105.27 ms,7.168 ms,4.887 ms,117.971
10.0.0.180:5000/localredis:latest,2024-05-29T02:52:39Z,3.4 MiB,558 µs,84.121 ms,5.427 ms,3.529 ms,93.635
10.0.0.180:5000/localredis:latest,2024-05-29T09:34:07Z,3.4 MiB,575 µs,84.993 ms,6.287 ms,3.748 ms,95.603
10.0.0.180:5000/localredis:latest,2024-05-29T06:07:23Z,3.4 MiB,677 µs,92.681 ms,6.682 ms,4.297 ms,104.337
10.0.0.180:5000/localredis:latest,2024-05-29T08:16:18Z,3.4 MiB,637 µs,102.75 ms,6.845 ms,4.629 ms,114.861
10.0.0.180:5000/localredis:latest,2024-05-29T04:37:27Z,3.4 MiB,577 µs,111.61 ms,6.972 ms,4.562 ms,123.721
10.0.0.180:5000/localredis:latest,2024-05-28T23:39:37Z,3.4 MiB,514 µs,93.816 ms,5.77 ms,3.675 ms,103.775
10.0.0.180:5000/localredis:latest,2024-05-28T21:29:20Z,3.5 MiB,661 µs,104.8 ms,6.937 ms,4.616 ms,117.014
10.0.0.180:5000/localredis:latest,2024-05-29T04:16:14Z,3.4 MiB,684 µs,101.88 ms,8.046 ms,5.113 ms,115.723
10.0.0.180:5000/localredis:latest,2024-05-29T03:16:49Z,3.4 MiB,574 µs,85.805 ms,5.716 ms,3.566 ms,95.661
10.0.0.180:5000/localredis:latest,2024-05-29T04:41:18Z,3.4 MiB,474 µs,86.102 ms,5.392 ms,3.603 ms,95.571
10.0.0.180:5000/localredis:latest,2024-05-29T05:35:42Z,3.4 MiB,520 µs,80.078 ms,5.683 ms,3.927 ms,90.208
10.0.0.180:5000/localredis:latest,2024-05-28T22:02:21Z,3.4 MiB,805 µs,105.32 ms,8.311 ms,5.461 ms,119.897
10.0.0.180:5000/localredis:latest,2024-05-29T10:39:37Z,3.4 MiB,478 µs,84.643 ms,5.334 ms,3.595 ms,94.05
10.0.0.180:5000/localredis:latest,2024-05-29T04:23:38Z,3.4 MiB,638 µs,105.07 ms,6.773 ms,4.44 ms,116.921
10.0.0.180:5000/localredis:latest,2024-05-28T22:02:42Z,3.4 MiB,472 µs,83.329 ms,5.077 ms,3.341 ms,92.219
10.0.0.180:5000/localredis:latest,2024-05-29T07:44:44Z,3.4 MiB,677 µs,108.86 ms,7.776 ms,5.004 ms,122.317
10.0.0.180:5000/localredis:latest,2024-05-29T02:36:12Z,3.4 MiB,640 µs,101.91 ms,7.114 ms,4.771 ms,114.435
10.0.0.180:5000/localredis:latest,2024-05-29T07:41:13Z,3.4 MiB,794 µs,103.83 ms,8.035 ms,5.105 ms,117.764
10.0.0.180:5000/localredis:latest,2024-05-28T22:41:30Z,3.4 MiB,462 µs,84.758 ms,5.839 ms,3.92 ms,94.979
10.0.0.180:5000/localredis:latest,2024-05-29T04:02:08Z,3.4 MiB,383 µs,83.839 ms,4.224 ms,2.847 ms,91.293
10.0.0.180:5000/localredis:latest,2024-05-29T09:54:23Z,3.4 MiB,687 µs,108.14 ms,7.833 ms,4.909 ms,121.569
10.0.0.180:5000/localredis:latest,2024-05-29T03:30:51Z,3.4 MiB,673 µs,113.54 ms,8.456 ms,5.474 ms,128.143
10.0.0.180:5000/localredis:latest,2024-05-28T23:02:50Z,3.4 MiB,479 µs,84.719 ms,5.104 ms,3.294 ms,93.596
