Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-28T06:46:43Z,2.6 MiB,711 µs,73.578 ms,4.086 ms,2.675 ms,81.05
10.0.0.180:5000/localredis:latest,2024-05-28T04:40:14Z,2.6 MiB,733 µs,103.66 ms,5.678 ms,3.481 ms,113.552
10.0.0.180:5000/localredis:latest,2024-05-28T10:23:18Z,2.6 MiB,623 µs,92.653 ms,5.855 ms,3.406 ms,102.537
10.0.0.180:5000/localredis:latest,2024-05-27T23:51:46Z,2.8 MiB,445 µs,76.352 ms,4.49 ms,2.812 ms,84.099
10.0.0.180:5000/localredis:latest,2024-05-28T04:10:29Z,2.6 MiB,426 µs,93.583 ms,3.882 ms,2.444 ms,100.335
10.0.0.180:5000/localredis:latest,2024-05-27T21:21:01Z,2.8 MiB,439 µs,84.595 ms,4.488 ms,2.721 ms,92.243
10.0.0.180:5000/localredis:latest,2024-05-28T04:01:29Z,2.8 MiB,456 µs,81.616 ms,4.618 ms,2.777 ms,89.467
10.0.0.180:5000/localredis:latest,2024-05-28T06:51:43Z,2.6 MiB,644 µs,109.27 ms,6.076 ms,3.777 ms,119.767
10.0.0.180:5000/localredis:latest,2024-05-28T02:48:42Z,2.6 MiB,635 µs,98.57 ms,5.55 ms,3.335 ms,108.09
10.0.0.180:5000/localredis:latest,2024-05-28T03:07:30Z,2.6 MiB,670 µs,102.99 ms,6.218 ms,3.795 ms,113.673
10.0.0.180:5000/localredis:latest,2024-05-27T23:14:52Z,2.8 MiB,351 µs,74.509 ms,3.698 ms,2.264 ms,80.822
10.0.0.180:5000/localredis:latest,2024-05-28T08:49:29Z,2.6 MiB,385 µs,76.662 ms,3.818 ms,2.478 ms,83.343
10.0.0.180:5000/localredis:latest,2024-05-28T07:26:50Z,2.6 MiB,449 µs,98.543 ms,4.695 ms,2.676 ms,106.363
10.0.0.180:5000/localredis:latest,2024-05-27T20:48:59Z,2.6 MiB,646 µs,102.5 ms,5.804 ms,3.508 ms,112.458
10.0.0.180:5000/localredis:latest,2024-05-28T00:06:20Z,2.8 MiB,363 µs,71.485 ms,3.741 ms,2.399 ms,77.988
10.0.0.180:5000/localredis:latest,2024-05-27T21:32:33Z,2.6 MiB,400 µs,82.058 ms,3.536 ms,2.174 ms,88.168
10.0.0.180:5000/localredis:latest,2024-05-28T08:12:07Z,2.6 MiB,377 µs,82.095 ms,3.788 ms,2.271 ms,88.531
10.0.0.180:5000/localredis:latest,2024-05-28T01:34:20Z,2.8 MiB,387 µs,81.901 ms,3.831 ms,2.303 ms,88.422
10.0.0.180:5000/localredis:latest,2024-05-28T01:23:30Z,2.8 MiB,389 µs,76.454 ms,4.169 ms,2.558 ms,83.57
10.0.0.180:5000/localredis:latest,2024-05-28T03:11:25Z,2.6 MiB,650 µs,111.23 ms,6.253 ms,3.651 ms,121.784
10.0.0.180:5000/localredis:latest,2024-05-28T07:08:15Z,2.6 MiB,422 µs,77.356 ms,4.079 ms,2.384 ms,84.241
10.0.0.180:5000/localredis:latest,2024-05-28T02:26:28Z,2.8 MiB,386 µs,71.846 ms,3.518 ms,2.184 ms,77.934
10.0.0.180:5000/localredis:latest,2024-05-27T22:14:19Z,2.6 MiB,656 µs,106.51 ms,6.459 ms,3.878 ms,117.503
10.0.0.180:5000/localredis:latest,2024-05-28T09:53:13Z,2.6 MiB,695 µs,94.153 ms,6.371 ms,3.827 ms,105.046
10.0.0.180:5000/localredis:latest,2024-05-28T09:54:01Z,2.6 MiB,374 µs,72.534 ms,3.987 ms,2.453 ms,79.348
10.0.0.180:5000/localredis:latest,2024-05-28T06:04:32Z,2.6 MiB,633 µs,94.693 ms,5.743 ms,3.54 ms,104.609
10.0.0.180:5000/localredis:latest,2024-05-28T01:04:05Z,2.8 MiB,374 µs,73.109 ms,3.701 ms,2.33 ms,79.514
10.0.0.180:5000/localredis:latest,2024-05-27T22:12:53Z,2.8 MiB,391 µs,80.077 ms,3.509 ms,2.177 ms,86.154
10.0.0.180:5000/localredis:latest,2024-05-28T02:09:16Z,2.6 MiB,771 µs,100.73 ms,5.945 ms,3.61 ms,111.056
10.0.0.180:5000/localredis:latest,2024-05-28T10:33:32Z,2.6 MiB,669 µs,117.87 ms,6.802 ms,4.023 ms,129.364
10.0.0.180:5000/localredis:latest,2024-05-28T10:38:54Z,2.6 MiB,624 µs,102.98 ms,5.99 ms,3.479 ms,113.073
10.0.0.180:5000/localredis:latest,2024-05-27T23:34:06Z,2.8 MiB,387 µs,82.601 ms,4.481 ms,2.725 ms,90.194
10.0.0.180:5000/localredis:latest,2024-05-28T00:59:46Z,2.6 MiB,615 µs,103.74 ms,5.719 ms,3.492 ms,113.566
10.0.0.180:5000/localredis:latest,2024-05-28T02:37:36Z,2.6 MiB,666 µs,106.54 ms,6.539 ms,3.817 ms,117.562
10.0.0.180:5000/localredis:latest,2024-05-28T02:38:34Z,2.6 MiB,664 µs,105.21 ms,6.428 ms,3.792 ms,116.094
10.0.0.180:5000/localredis:latest,2024-05-28T06:04:13Z,2.6 MiB,684 µs,88.674 ms,5.63 ms,3.376 ms,98.364
10.0.0.180:5000/localredis:latest,2024-05-27T23:37:16Z,2.8 MiB,372 µs,77.092 ms,4.103 ms,2.78 ms,84.347
10.0.0.180:5000/localredis:latest,2024-05-28T07:30:26Z,2.6 MiB,612 µs,105.11 ms,5.45 ms,3.245 ms,114.417
10.0.0.180:5000/localredis:latest,2024-05-27T23:01:51Z,2.6 MiB,632 µs,109.68 ms,6.83 ms,4.434 ms,121.576
10.0.0.180:5000/localredis:latest,2024-05-28T00:10:50Z,2.8 MiB,384 µs,77.494 ms,3.884 ms,2.573 ms,84.335
10.0.0.180:5000/localredis:latest,2024-05-28T01:04:54Z,2.6 MiB,653 µs,102.04 ms,5.837 ms,3.608 ms,112.138
10.0.0.180:5000/localredis:latest,2024-05-28T09:08:48Z,2.6 MiB,650 µs,110.71 ms,7.502 ms,5.288 ms,124.15
10.0.0.180:5000/localredis:latest,2024-05-27T23:26:47Z,2.8 MiB,359 µs,81.007 ms,3.68 ms,2.364 ms,87.41
10.0.0.180:5000/localredis:latest,2024-05-27T22:11:45Z,2.6 MiB,673 µs,101.69 ms,6.256 ms,3.899 ms,112.518
10.0.0.180:5000/localredis:latest,2024-05-28T09:18:07Z,2.6 MiB,429 µs,73.584 ms,3.6 ms,2.33 ms,79.943
10.0.0.180:5000/localredis:latest,2024-05-27T22:08:16Z,2.6 MiB,701 µs,97.081 ms,5.838 ms,3.619 ms,107.239
10.0.0.180:5000/localredis:latest,2024-05-27T21:53:18Z,2.6 MiB,623 µs,105.6 ms,5.82 ms,3.647 ms,115.69
10.0.0.180:5000/localredis:latest,2024-05-28T02:07:38Z,2.6 MiB,656 µs,109.22 ms,5.792 ms,3.483 ms,119.151
10.0.0.180:5000/localredis:latest,2024-05-28T03:21:37Z,2.8 MiB,426 µs,73.306 ms,3.726 ms,2.363 ms,79.821
10.0.0.180:5000/localredis:latest,2024-05-27T23:30:36Z,2.8 MiB,379 µs,77.803 ms,4.077 ms,2.694 ms,84.953
10.0.0.180:5000/localredis:latest,2024-05-27T22:11:26Z,2.6 MiB,635 µs,96.888 ms,5.249 ms,3.076 ms,105.848
10.0.0.180:5000/localredis:latest,2024-05-28T00:44:43Z,2.6 MiB,702 µs,104.08 ms,5.763 ms,3.554 ms,114.099
10.0.0.180:5000/localredis:latest,2024-05-27T22:01:42Z,2.8 MiB,386 µs,80.94 ms,3.992 ms,2.437 ms,87.755
10.0.0.180:5000/localredis:latest,2024-05-28T04:17:47Z,2.8 MiB,388 µs,71.74 ms,4.044 ms,2.706 ms,78.878
10.0.0.180:5000/localredis:latest,2024-05-28T11:15:36Z,2.6 MiB,630 µs,107.18 ms,6.68 ms,3.868 ms,118.358
10.0.0.180:5000/localredis:latest,2024-05-28T08:48:38Z,2.6 MiB,671 µs,109.97 ms,6.449 ms,3.808 ms,120.898
10.0.0.180:5000/localredis:latest,2024-05-27T21:19:54Z,2.6 MiB,646 µs,96.841 ms,5.873 ms,3.488 ms,106.848
10.0.0.180:5000/localredis:latest,2024-05-27T21:59:11Z,2.8 MiB,398 µs,84.763 ms,3.968 ms,2.415 ms,91.544
10.0.0.180:5000/localredis:latest,2024-05-27T23:52:54Z,2.6 MiB,755 µs,99.791 ms,6.257 ms,3.78 ms,110.583
10.0.0.180:5000/localredis:latest,2024-05-28T00:57:49Z,2.6 MiB,695 µs,106.79 ms,6.029 ms,3.687 ms,117.201
10.0.0.180:5000/localredis:latest,2024-05-27T23:39:58Z,2.6 MiB,651 µs,102.46 ms,5.972 ms,3.762 ms,112.845
10.0.0.180:5000/localredis:latest,2024-05-28T10:56:22Z,2.6 MiB,525 µs,90.479 ms,5.021 ms,3.012 ms,99.037
10.0.0.180:5000/localredis:latest,2024-05-27T22:16:52Z,2.6 MiB,686 µs,103.41 ms,6.668 ms,4.009 ms,114.773
10.0.0.180:5000/localredis:latest,2024-05-28T08:38:25Z,2.6 MiB,661 µs,100.9 ms,6.675 ms,3.95 ms,112.186
10.0.0.180:5000/localredis:latest,2024-05-27T21:11:20Z,2.6 MiB,671 µs,118.38 ms,6.447 ms,3.632 ms,129.13
10.0.0.180:5000/localredis:latest,2024-05-28T06:24:57Z,2.6 MiB,672 µs,113.03 ms,6.258 ms,3.64 ms,123.6
10.0.0.180:5000/localredis:latest,2024-05-28T10:02:13Z,2.6 MiB,385 µs,70.554 ms,4.229 ms,2.674 ms,77.842
10.0.0.180:5000/localredis:latest,2024-05-28T07:56:37Z,2.6 MiB,386 µs,72.847 ms,3.654 ms,2.24 ms,79.127
10.0.0.180:5000/localredis:latest,2024-05-28T05:31:50Z,2.6 MiB,736 µs,104.04 ms,6.303 ms,3.922 ms,115.001
10.0.0.180:5000/localredis:latest,2024-05-27T23:47:53Z,2.8 MiB,2.79 ms,84.18 ms,5.49 ms,3.727 ms,96.187
10.0.0.180:5000/localredis:latest,2024-05-27T23:27:44Z,2.8 MiB,401 µs,68.25 ms,3.662 ms,2.264 ms,74.577
10.0.0.180:5000/localredis:latest,2024-05-28T07:30:46Z,2.6 MiB,621 µs,98.954 ms,5.773 ms,3.553 ms,108.901
10.0.0.180:5000/localredis:latest,2024-05-28T00:32:45Z,2.6 MiB,699 µs,99.926 ms,6.051 ms,3.684 ms,110.36
10.0.0.180:5000/localredis:latest,2024-05-28T10:11:40Z,2.6 MiB,636 µs,106.41 ms,5.736 ms,3.613 ms,116.395
10.0.0.180:5000/localredis:latest,2024-05-28T04:50:04Z,2.8 MiB,488 µs,73.281 ms,5.284 ms,3.559 ms,82.612
10.0.0.180:5000/localredis:latest,2024-05-27T21:09:34Z,2.8 MiB,358 µs,70.098 ms,3.643 ms,2.323 ms,76.422
10.0.0.180:5000/localredis:latest,2024-05-28T11:14:16Z,2.6 MiB,652 µs,107.5 ms,5.849 ms,3.715 ms,117.716
10.0.0.180:5000/localredis:latest,2024-05-28T05:33:10Z,2.6 MiB,487 µs,104.36 ms,4.513 ms,2.593 ms,111.953
10.0.0.180:5000/localredis:latest,2024-05-28T09:46:43Z,2.6 MiB,3.448 ms,76.076 ms,3.614 ms,2.159 ms,85.297
10.0.0.180:5000/localredis:latest,2024-05-28T04:36:57Z,2.6 MiB,628 µs,104.62 ms,5.856 ms,3.498 ms,114.602
10.0.0.180:5000/localredis:latest,2024-05-28T03:23:33Z,2.8 MiB,433 µs,72.823 ms,4.531 ms,2.794 ms,80.581
10.0.0.180:5000/localredis:latest,2024-05-28T03:51:25Z,2.8 MiB,383 µs,85.648 ms,3.712 ms,2.35 ms,92.093
10.0.0.180:5000/localredis:latest,2024-05-28T11:24:27Z,2.6 MiB,528 µs,90.492 ms,4.868 ms,2.803 ms,98.691
10.0.0.180:5000/localredis:latest,2024-05-28T07:10:30Z,2.6 MiB,388 µs,86.623 ms,3.852 ms,2.504 ms,93.367
10.0.0.180:5000/localredis:latest,2024-05-28T09:12:55Z,2.6 MiB,389 µs,80.604 ms,3.759 ms,2.245 ms,86.997
10.0.0.180:5000/localredis:latest,2024-05-28T04:45:54Z,2.6 MiB,667 µs,97.435 ms,5.933 ms,3.611 ms,107.646
10.0.0.180:5000/localredis:latest,2024-05-28T00:59:27Z,2.6 MiB,647 µs,100.83 ms,5.664 ms,3.508 ms,110.649
10.0.0.180:5000/localredis:latest,2024-05-28T01:52:45Z,2.6 MiB,629 µs,98.474 ms,5.826 ms,3.625 ms,108.554
10.0.0.180:5000/localredis:latest,2024-05-27T21:14:08Z,2.6 MiB,338 µs,63.44 ms,3.561 ms,2.211 ms,69.55
10.0.0.180:5000/localredis:latest,2024-05-28T07:28:19Z,2.6 MiB,394 µs,80.285 ms,3.831 ms,2.423 ms,86.933
10.0.0.180:5000/localredis:latest,2024-05-28T09:23:01Z,2.6 MiB,364 µs,75.742 ms,3.506 ms,2.186 ms,81.798
10.0.0.180:5000/localredis:latest,2024-05-28T04:34:21Z,2.6 MiB,714 µs,100.27 ms,5.858 ms,3.638 ms,110.48
10.0.0.180:5000/localredis:latest,2024-05-28T10:54:22Z,2.6 MiB,647 µs,104.84 ms,5.908 ms,3.701 ms,115.096
10.0.0.180:5000/localredis:latest,2024-05-28T01:29:04Z,2.8 MiB,378 µs,80.572 ms,3.84 ms,2.496 ms,87.286
10.0.0.180:5000/localredis:latest,2024-05-28T08:32:41Z,2.6 MiB,373 µs,68.868 ms,3.737 ms,2.416 ms,75.394
10.0.0.180:5000/localredis:latest,2024-05-27T22:36:31Z,2.8 MiB,379 µs,75.365 ms,3.577 ms,2.209 ms,81.53
10.0.0.180:5000/localredis:latest,2024-05-27T21:01:04Z,2.6 MiB,623 µs,107.17 ms,5.771 ms,3.607 ms,117.171
10.0.0.180:5000/localredis:latest,2024-05-28T11:31:13Z,2.6 MiB,621 µs,101.81 ms,5.458 ms,3.17 ms,111.059
10.0.0.180:5000/localredis:latest,2024-05-28T07:50:39Z,2.6 MiB,424 µs,73.082 ms,4.148 ms,2.442 ms,80.096
10.0.0.180:5000/localredis:latest,2024-05-27T22:59:34Z,2.6 MiB,687 µs,100.68 ms,6.493 ms,3.885 ms,111.745
10.0.0.180:5000/localredis:latest,2024-05-28T11:37:18Z,2.6 MiB,658 µs,105.33 ms,6.168 ms,3.82 ms,115.976
10.0.0.180:5000/localredis:latest,2024-05-28T00:30:19Z,2.8 MiB,393 µs,77.327 ms,3.78 ms,2.439 ms,83.939
10.0.0.180:5000/localredis:latest,2024-05-28T05:40:25Z,2.6 MiB,442 µs,87.639 ms,4.095 ms,2.456 ms,94.632
10.0.0.180:5000/localredis:latest,2024-05-28T00:54:55Z,2.6 MiB,439 µs,84.018 ms,3.582 ms,2.291 ms,90.33
10.0.0.180:5000/localredis:latest,2024-05-28T00:54:08Z,2.8 MiB,439 µs,73.353 ms,5.303 ms,3.412 ms,82.507
10.0.0.180:5000/localredis:latest,2024-05-27T22:22:07Z,2.8 MiB,412 µs,76.097 ms,3.892 ms,2.501 ms,82.902
10.0.0.180:5000/localredis:latest,2024-05-27T23:58:35Z,2.8 MiB,426 µs,75.424 ms,4.564 ms,2.885 ms,83.299
10.0.0.180:5000/localredis:latest,2024-05-28T05:50:59Z,2.6 MiB,384 µs,73.711 ms,3.815 ms,2.442 ms,80.352
10.0.0.180:5000/localredis:latest,2024-05-28T07:22:01Z,2.6 MiB,474 µs,75.317 ms,5.117 ms,3.238 ms,84.146
10.0.0.180:5000/localredis:latest,2024-05-28T04:15:11Z,2.8 MiB,415 µs,75.317 ms,4.355 ms,2.684 ms,82.771
10.0.0.180:5000/localredis:latest,2024-05-28T05:41:51Z,2.6 MiB,656 µs,102 ms,5.427 ms,3.142 ms,111.225
10.0.0.180:5000/localredis:latest,2024-05-27T23:00:53Z,2.6 MiB,646 µs,93.768 ms,9.014 ms,6.59 ms,110.018
10.0.0.180:5000/localredis:latest,2024-05-27T23:54:22Z,2.8 MiB,399 µs,83.824 ms,4.143 ms,2.711 ms,91.077
10.0.0.180:5000/localredis:latest,2024-05-28T08:30:03Z,2.6 MiB,349 µs,74.766 ms,3.466 ms,2.111 ms,80.692
10.0.0.180:5000/localredis:latest,2024-05-28T02:10:44Z,2.8 MiB,483 µs,71.672 ms,3.979 ms,2.643 ms,78.777
10.0.0.180:5000/localredis:latest,2024-05-28T01:45:43Z,2.6 MiB,390 µs,84.056 ms,3.39 ms,2.014 ms,89.85
10.0.0.180:5000/localredis:latest,2024-05-27T21:54:07Z,2.8 MiB,381 µs,80.681 ms,3.936 ms,2.382 ms,87.38
10.0.0.180:5000/localredis:latest,2024-05-28T09:56:21Z,2.6 MiB,389 µs,75.435 ms,3.84 ms,2.476 ms,82.14
10.0.0.180:5000/localredis:latest,2024-05-28T09:49:14Z,2.6 MiB,658 µs,118.38 ms,6.058 ms,3.847 ms,128.943
10.0.0.180:5000/localredis:latest,2024-05-28T09:06:32Z,2.6 MiB,655 µs,101.86 ms,6.71 ms,4.004 ms,113.229
10.0.0.180:5000/localredis:latest,2024-05-28T08:13:25Z,2.6 MiB,378 µs,77.05 ms,3.499 ms,2.123 ms,83.05
10.0.0.180:5000/localredis:latest,2024-05-28T01:29:23Z,2.8 MiB,382 µs,76.917 ms,3.97 ms,2.65 ms,83.919
10.0.0.180:5000/localredis:latest,2024-05-27T20:42:34Z,2.8 MiB,437 µs,74.941 ms,3.83 ms,2.432 ms,81.64
10.0.0.180:5000/localredis:latest,2024-05-28T00:20:15Z,2.8 MiB,412 µs,82.701 ms,4.154 ms,2.78 ms,90.047
10.0.0.180:5000/localredis:latest,2024-05-28T10:57:02Z,2.6 MiB,429 µs,71.981 ms,3.709 ms,2.36 ms,78.479
10.0.0.180:5000/localredis:latest,2024-05-28T02:53:52Z,2.8 MiB,400 µs,74.554 ms,3.913 ms,2.521 ms,81.388
10.0.0.180:5000/localredis:latest,2024-05-28T03:54:23Z,2.8 MiB,379 µs,68.345 ms,3.943 ms,2.559 ms,75.226
10.0.0.180:5000/localredis:latest,2024-05-27T23:07:10Z,2.8 MiB,389 µs,69.936 ms,3.872 ms,2.553 ms,76.75
10.0.0.180:5000/localredis:latest,2024-05-27T22:34:35Z,2.8 MiB,399 µs,75.668 ms,4.044 ms,2.635 ms,82.746
10.0.0.180:5000/localredis:latest,2024-05-28T06:01:58Z,2.6 MiB,403 µs,79.444 ms,3.434 ms,2.157 ms,85.438
10.0.0.180:5000/localredis:latest,2024-05-28T03:50:45Z,2.8 MiB,418 µs,85.103 ms,4.332 ms,2.603 ms,92.456
10.0.0.180:5000/localredis:latest,2024-05-28T11:35:13Z,2.6 MiB,716 µs,92.126 ms,5.894 ms,3.495 ms,102.231
10.0.0.180:5000/localredis:latest,2024-05-28T03:51:45Z,2.8 MiB,394 µs,71.217 ms,3.628 ms,2.227 ms,77.466
10.0.0.180:5000/localredis:latest,2024-05-28T08:39:22Z,2.6 MiB,687 µs,119.32 ms,6.743 ms,4.032 ms,130.782
10.0.0.180:5000/localredis:latest,2024-05-28T08:07:20Z,2.6 MiB,683 µs,101.91 ms,5.817 ms,3.608 ms,112.018
10.0.0.180:5000/localredis:latest,2024-05-27T22:27:33Z,2.8 MiB,367 µs,68.614 ms,3.544 ms,2.23 ms,74.755
10.0.0.180:5000/localredis:latest,2024-05-28T01:34:59Z,2.8 MiB,417 µs,73.097 ms,4.63 ms,2.865 ms,81.009
10.0.0.180:5000/localredis:latest,2024-05-27T23:20:28Z,2.6 MiB,473 µs,87.252 ms,4.518 ms,2.864 ms,95.107
10.0.0.180:5000/localredis:latest,2024-05-28T08:51:49Z,2.6 MiB,396 µs,71.25 ms,4.392 ms,2.739 ms,78.777
10.0.0.180:5000/localredis:latest,2024-05-28T01:00:54Z,2.8 MiB,403 µs,73.705 ms,4.048 ms,2.639 ms,80.795
10.0.0.180:5000/localredis:latest,2024-05-27T21:22:06Z,2.6 MiB,882 µs,112.37 ms,5.81 ms,3.534 ms,122.596
10.0.0.180:5000/localredis:latest,2024-05-27T23:43:20Z,2.8 MiB,398 µs,70.571 ms,4.097 ms,2.546 ms,77.612
10.0.0.180:5000/localredis:latest,2024-05-28T02:10:15Z,2.6 MiB,683 µs,108.09 ms,5.872 ms,3.636 ms,118.281
10.0.0.180:5000/localredis:latest,2024-05-27T21:28:45Z,2.6 MiB,630 µs,100.87 ms,5.765 ms,3.521 ms,110.786
10.0.0.180:5000/localredis:latest,2024-05-28T04:57:35Z,2.6 MiB,655 µs,111.14 ms,6.117 ms,3.546 ms,121.458
10.0.0.180:5000/localredis:latest,2024-05-28T09:22:12Z,2.6 MiB,529 µs,90.756 ms,4.833 ms,2.971 ms,99.089
10.0.0.180:5000/localredis:latest,2024-05-28T09:41:45Z,2.6 MiB,381 µs,78.501 ms,3.384 ms,2.062 ms,84.328
10.0.0.180:5000/localredis:latest,2024-05-28T02:57:59Z,2.6 MiB,646 µs,110.11 ms,5.73 ms,3.501 ms,119.987
10.0.0.180:5000/localredis:latest,2024-05-27T22:21:58Z,2.6 MiB,690 µs,111.88 ms,6 ms,3.707 ms,122.277
10.0.0.180:5000/localredis:latest,2024-05-28T04:36:38Z,2.6 MiB,729 µs,100.12 ms,6.022 ms,3.752 ms,110.623
10.0.0.180:5000/localredis:latest,2024-05-28T08:44:09Z,2.6 MiB,418 µs,80.393 ms,4.542 ms,2.805 ms,88.158
10.0.0.180:5000/localredis:latest,2024-05-28T08:18:37Z,2.6 MiB,763 µs,107.78 ms,5.825 ms,3.625 ms,117.993
10.0.0.180:5000/localredis:latest,2024-05-28T07:20:51Z,2.6 MiB,449 µs,98.828 ms,3.738 ms,2.426 ms,105.441
10.0.0.180:5000/localredis:latest,2024-05-27T22:12:33Z,2.8 MiB,380 µs,78.348 ms,6.536 ms,5.21 ms,90.474
10.0.0.180:5000/localredis:latest,2024-05-27T21:26:00Z,2.8 MiB,378 µs,70.199 ms,3.44 ms,2.145 ms,76.162
10.0.0.180:5000/localredis:latest,2024-05-28T08:37:25Z,2.6 MiB,672 µs,108.95 ms,6.723 ms,4.008 ms,120.353
10.0.0.180:5000/localredis:latest,2024-05-28T03:15:29Z,2.8 MiB,375 µs,73.676 ms,3.628 ms,2.312 ms,79.991
10.0.0.180:5000/localredis:latest,2024-05-27T20:59:37Z,2.8 MiB,455 µs,74.904 ms,4.515 ms,2.819 ms,82.693
10.0.0.180:5000/localredis:latest,2024-05-28T06:07:00Z,2.6 MiB,424 µs,78.929 ms,4.5 ms,2.809 ms,86.662
10.0.0.180:5000/localredis:latest,2024-05-28T02:24:42Z,2.6 MiB,666 µs,105.71 ms,5.86 ms,3.634 ms,115.87
10.0.0.180:5000/localredis:latest,2024-05-27T20:45:30Z,2.6 MiB,478 µs,70.229 ms,3.782 ms,2.278 ms,76.767
10.0.0.180:5000/localredis:latest,2024-05-28T05:48:26Z,2.6 MiB,416 µs,77.955 ms,4.14 ms,2.735 ms,85.246
10.0.0.180:5000/localredis:latest,2024-05-28T03:25:39Z,2.6 MiB,682 µs,104.9 ms,5.78 ms,3.584 ms,114.946
10.0.0.180:5000/localredis:latest,2024-05-28T08:54:59Z,2.6 MiB,636 µs,109.13 ms,6.021 ms,3.79 ms,119.577
10.0.0.180:5000/localredis:latest,2024-05-27T23:22:35Z,2.8 MiB,370 µs,68.561 ms,3.512 ms,2.191 ms,74.634
10.0.0.180:5000/localredis:latest,2024-05-27T23:40:27Z,2.8 MiB,378 µs,78.868 ms,4.153 ms,2.66 ms,86.059
10.0.0.180:5000/localredis:latest,2024-05-28T03:09:37Z,2.8 MiB,428 µs,76.421 ms,4.424 ms,2.735 ms,84.008
10.0.0.180:5000/localredis:latest,2024-05-28T05:49:05Z,2.6 MiB,398 µs,83.699 ms,3.95 ms,2.567 ms,90.614
10.0.0.180:5000/localredis:latest,2024-05-28T01:12:30Z,2.8 MiB,435 µs,93.111 ms,4.497 ms,2.79 ms,100.833
10.0.0.180:5000/localredis:latest,2024-05-27T20:44:15Z,2.6 MiB,397 µs,72.513 ms,3.523 ms,2.379 ms,78.812
10.0.0.180:5000/localredis:latest,2024-05-28T03:20:11Z,2.6 MiB,1.044 ms,111.47 ms,5.656 ms,3.539 ms,121.709
10.0.0.180:5000/localredis:latest,2024-05-28T08:01:35Z,2.6 MiB,404 µs,78.155 ms,3.981 ms,2.42 ms,84.96
10.0.0.180:5000/localredis:latest,2024-05-28T06:57:07Z,2.6 MiB,440 µs,90.472 ms,4.54 ms,2.852 ms,98.304
10.0.0.180:5000/localredis:latest,2024-05-28T01:22:52Z,2.8 MiB,395 µs,73.589 ms,3.744 ms,2.436 ms,80.164
10.0.0.180:5000/localredis:latest,2024-05-28T05:34:47Z,2.6 MiB,629 µs,99.682 ms,5.814 ms,3.585 ms,109.71
10.0.0.180:5000/localredis:latest,2024-05-28T03:28:05Z,2.8 MiB,399 µs,77.262 ms,4.039 ms,2.655 ms,84.355
10.0.0.180:5000/localredis:latest,2024-05-28T11:07:29Z,2.6 MiB,617 µs,102.86 ms,6.003 ms,3.745 ms,113.225
10.0.0.180:5000/localredis:latest,2024-05-28T11:26:00Z,2.6 MiB,779 µs,116.11 ms,5.91 ms,3.702 ms,126.501
10.0.0.180:5000/localredis:latest,2024-05-28T05:40:06Z,2.6 MiB,396 µs,74.153 ms,3.911 ms,2.568 ms,81.028
10.0.0.180:5000/localredis:latest,2024-05-28T05:44:17Z,2.6 MiB,377 µs,72.568 ms,3.385 ms,2.052 ms,78.382
10.0.0.180:5000/localredis:latest,2024-05-28T00:56:13Z,2.6 MiB,647 µs,89.692 ms,6.175 ms,3.662 ms,100.176
10.0.0.180:5000/localredis:latest,2024-05-28T06:58:55Z,2.6 MiB,632 µs,100.75 ms,6.027 ms,3.828 ms,111.237
10.0.0.180:5000/localredis:latest,2024-05-27T21:25:04Z,2.8 MiB,392 µs,76.537 ms,3.936 ms,2.559 ms,83.424
10.0.0.180:5000/localredis:latest,2024-05-27T21:10:42Z,2.6 MiB,692 µs,103.85 ms,5.841 ms,3.618 ms,114.001
10.0.0.180:5000/localredis:latest,2024-05-28T07:48:29Z,2.6 MiB,548 µs,94.992 ms,5.253 ms,2.961 ms,103.754
10.0.0.180:5000/localredis:latest,2024-05-28T04:43:14Z,2.6 MiB,652 µs,103.1 ms,5.811 ms,3.611 ms,113.174
10.0.0.180:5000/localredis:latest,2024-05-27T22:19:35Z,2.8 MiB,404 µs,76.094 ms,3.913 ms,2.39 ms,82.801
10.0.0.180:5000/localredis:latest,2024-05-27T23:22:26Z,2.6 MiB,705 µs,108.37 ms,6.042 ms,3.823 ms,118.94
10.0.0.180:5000/localredis:latest,2024-05-28T02:03:33Z,2.8 MiB,448 µs,77.223 ms,4.611 ms,2.903 ms,85.185
10.0.0.180:5000/localredis:latest,2024-05-28T02:00:56Z,2.8 MiB,392 µs,72.407 ms,4.079 ms,2.719 ms,79.597
10.0.0.180:5000/localredis:latest,2024-05-27T22:21:30Z,2.8 MiB,397 µs,75.207 ms,4.204 ms,2.649 ms,82.457
10.0.0.180:5000/localredis:latest,2024-05-28T05:56:53Z,2.6 MiB,379 µs,72.393 ms,4.007 ms,2.605 ms,79.384
10.0.0.180:5000/localredis:latest,2024-05-27T22:26:18Z,2.8 MiB,401 µs,74.9 ms,3.499 ms,2.204 ms,81.004
10.0.0.180:5000/localredis:latest,2024-05-28T06:41:25Z,2.6 MiB,675 µs,102.16 ms,5.862 ms,3.662 ms,112.359
10.0.0.180:5000/localredis:latest,2024-05-28T01:10:16Z,2.8 MiB,383 µs,79.304 ms,3.826 ms,2.387 ms,85.9
10.0.0.180:5000/localredis:latest,2024-05-27T22:55:50Z,2.8 MiB,509 µs,77.913 ms,3.878 ms,2.545 ms,84.845
